ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente
90,Robe,,28.46,invalid_date
14,Montre,,,invalid_date
34,Pantalon,19.9,,invalid_date
50,Robe,11.8,,invalid_date
4,Lunettes de soleil,14.0,29.66,invalid_date
15,Chemise,,,invalid_date
4,Pantalon,8.6,,invalid_date
75,Chemise,15.5,27.52,17/12/2024
35,Cravate,,84.99,invalid_date
36,Pantalon,,17.97,2024-02-13
56,Montre,12.4,,invalid_date
12,Pantalon,,62.05,2024-10-04
7,Robe,13.5,90.43,2024-06-23
68,Lunettes de soleil,17.2,46.38,invalid_date
10,Chemise,5.7,20.98,12/09/2024
65,Pull,,89.93,2025-02-28
41,Cravate,2.4,72.58,19/08/2023
76,Pantalon,,,24/10/2024
13,Pantalon,16.0,28.3,invalid_date
13,Robe,18.6,,03/07/2023
86,Chemise,4.1,36.04,2025-03-13
69,Montre,,,invalid_date
10,Cravate,,,03/10/2024
49,Robe,17.3,64.47,invalid_date
11,Chemise,,37.15,invalid_date
49,Pantalon,,25.24,2023-07-13
45,Robe,17.7,73.9,22/10/2023
28,Pull,,96.92,14/08/2024
9,Lunettes de soleil,,,2024-06-03
97,Montre,15.1,,29/08/2023
63,Pantalon,,,invalid_date
68,Pull,,55.6,2023-11-20
4,Pull,,,invalid_date
52,Cravate,,89.79,20/04/2025
82,Pantalon,,,23/01/2024
47,Chemise,5.9,52.88,2024-06-02
38,Robe,3.1,,invalid_date
83,Lunettes de soleil,,,2024-10-15
1,Chemise,,46.83,invalid_date
35,Pantalon,10.2,,2023-09-17
25,Pantalon,3.3,22.6,invalid_date
19,Chaussures,4.3,,22/01/2024
42,Chaussures,,,2024-04-18
1,Robe,,50.71,2023-05-25
48,Pantalon,14.4,41.23,21/01/2025
25,Pull,,93.49,invalid_date
68,Chaussures,18.5,,30/09/2024
16,Pull,19.2,,invalid_date
31,Chemise,3.4,86.63,25/02/2024
14,Robe,,31.83,invalid_date
43,Chaussures,15.9,,03/02/2024
61,Lunettes de soleil,,75.95,invalid_date
5,Chaussures,2.6,12.03,01/05/2024
64,Chemise,13.8,51.82,invalid_date
19,Pantalon,,32.55,invalid_date
52,Chemise,,,14/08/2023
48,Robe,14.3,,2023-10-05
74,Chemise,,60.98,invalid_date
39,Pull,,11.33,invalid_date
7,Lunettes de soleil,,,21/02/2025
48,Montre,18.0,45.92,13/04/2025
54,Pantalon,,69.75,21/10/2023
76,Chemise,3.7,,2023-12-12
62,Lunettes de soleil,12.7,,19/09/2024
35,Robe,,87.37,07/12/2024
2,Robe,13.8,,2023-07-19
28,Robe,10.7,,invalid_date
17,Robe,,,invalid_date
14,Pull,,51.27,11/02/2025
23,Montre,,,2024-08-15
48,Montre,2.2,29.95,invalid_date
44,Robe,7.8,,invalid_date
69,Chaussures,11.0,14.15,2025-04-24
78,Lunettes de soleil,8.5,49.84,10/12/2023
38,Chaussures,12.4,12.38,15/04/2025
60,Chaussures,,71.6,22/05/2024
49,Cravate,10.0,45.66,13/01/2025
97,Chemise,19.5,85.51,invalid_date
6,Robe,,10.68,2024-03-21
54,Pantalon,13.8,19.56,invalid_date
32,Cravate,8.1,,2024-08-21
78,Chemise,1.0,,03/01/2024
13,Lunettes de soleil,,,invalid_date
64,Pantalon,,,2024-06-14
94,Montre,12.0,,25/03/2024
94,Cravate,3.6,,invalid_date
81,Montre,9.8,,17/10/2024
57,Robe,,11.16,invalid_date
38,Pull,4.7,,09/09/2024
55,Lunettes de soleil,,15.26,invalid_date
61,Lunettes de soleil,2.3,80.54,invalid_date
12,Pull,10.1,46.61,invalid_date
80,Chemise,4.0,16.23,08/10/2023
62,Montre,,66.93,03/08/2024
32,Chaussures,,,invalid_date
20,Pantalon,,,invalid_date
66,Pull,,,2024-12-10
78,Robe,4.7,12.6,24/02/2024
44,Cravate,11.8,88.63,2023-06-22
19,Robe,,44.2,2025-01-02
62,Robe,3.0,,09/07/2023
44,Pantalon,,90.6,2023-12-13
13,Pantalon,15.8,,2023-11-19
90,Lunettes de soleil,8.5,48.8,29/10/2023
9,Chaussures,,,2024-06-27
32,Montre,,,26/02/2024
79,Montre,,,invalid_date
55,Chaussures,,73.73,2025-05-03
40,Lunettes de soleil,,,invalid_date
17,Lunettes de soleil,,87.29,invalid_date
7,Lunettes de soleil,,,2024-01-28
77,Cravate,15.1,65.25,29/06/2024
88,Robe,17.5,21.79,24/02/2025
56,Pull,18.1,23.26,28/02/2025
64,Montre,11.5,,12/12/2023
93,Montre,17.3,,invalid_date
84,Chemise,9.7,30.72,2024-08-06
38,Montre,11.6,79.68,10/10/2024
83,Chaussures,,,29/02/2024
52,Montre,1.2,46.63,invalid_date
18,Lunettes de soleil,4.8,16.06,2025-04-18
4,Chemise,,,2023-07-21
50,Robe,15.7,28.41,09/03/2024
58,Lunettes de soleil,1.4,,11/11/2023
93,Pantalon,,,invalid_date
87,Robe,,90.16,2024-02-20
72,Pull,,61.14,2025-03-25
25,Chaussures,,78.72,invalid_date
28,Pull,1.9,,10/04/2025
51,Pantalon,10.0,58.68,2024-09-02
68,Chemise,6.4,15.51,06/04/2025
31,Pantalon,,,2023-09-06
88,Cravate,16.8,57.02,16/11/2023
66,Cravate,,38.77,2023-07-20
6,Chemise,,,26/12/2023
37,Montre,,59.4,2023-11-02
78,Chemise,,81.13,21/09/2023
78,Cravate,10.2,49.23,31/08/2024
67,Lunettes de soleil,,,14/02/2025
57,Pull,12.0,69.76,16/10/2024
9,Montre,,,invalid_date
27,Pull,,67.93,invalid_date
45,Lunettes de soleil,7.2,59.09,18/08/2023
31,Cravate,12.0,,27/10/2024
85,Chaussures,,40.16,2024-05-27
88,Pull,,,invalid_date
63,Cravate,1.1,,2023-09-24
21,Montre,,48.7,05/04/2024
41,Pantalon,13.1,24.81,invalid_date
48,Robe,9.1,,2023-06-24
1,Montre,3.4,67.5,invalid_date
92,Chaussures,,52.22,2023-09-24
98,Robe,3.7,,invalid_date
65,Lunettes de soleil,4.8,10.78,2023-06-21
10,Chemise,,,invalid_date
38,Montre,5.1,,invalid_date
85,Montre,19.7,,2023-12-08
87,Montre,,,26/06/2024
99,Lunettes de soleil,,46.6,invalid_date
79,Lunettes de soleil,11.0,,2024-08-01
3,Pull,,,invalid_date
92,Pull,,66.17,2024-11-30
12,Pantalon,15.4,98.57,17/02/2025
3,Pull,,,2023-12-28
98,Pantalon,7.4,,2023-11-06
96,Pantalon,,73.8,22/05/2024
2,Chemise,10.6,46.12,invalid_date
34,Montre,,87.72,2023-10-01
41,Robe,10.6,42.23,invalid_date
24,Pantalon,,52.48,09/09/2023
50,Cravate,,,16/08/2024
87,Cravate,16.4,88.89,07/01/2025
89,Chaussures,,48.1,invalid_date
19,Robe,,33.75,invalid_date
64,Chaussures,6.5,82.98,2023-12-13
70,Lunettes de soleil,13.6,,2024-12-04
41,Pantalon,,35.18,07/05/2025
15,Lunettes de soleil,19.1,75.67,2024-05-08
41,Lunettes de soleil,17.1,44.33,2024-08-22
12,Chemise,2.1,63.04,2023-11-16
71,Montre,10.9,,invalid_date
6,Chaussures,11.0,,2023-08-14
43,Chaussures,12.9,65.95,2023-10-26
34,Cravate,,48.22,27/04/2025
51,Chaussures,11.1,56.07,2024-06-16
18,Lunettes de soleil,,,21/02/2025
90,Robe,15.6,88.46,2023-09-15
12,Chemise,19.6,70.69,2023-08-04
79,Lunettes de soleil,10.4,,2024-05-25
13,Pantalon,15.2,70.05,29/08/2024
53,Pull,13.3,,02/04/2025
62,Pantalon,,45.83,invalid_date
68,Cravate,8.8,,2024-06-15
12,Lunettes de soleil,17.7,,2023-08-21
76,Chaussures,,49.15,invalid_date
90,Cravate,,,21/04/2025
22,Chaussures,11.5,51.74,13/07/2024
73,Pantalon,,,22/05/2023
20,Lunettes de soleil,,44.22,invalid_date
25,Pull,19.2,38.54,invalid_date
38,Pantalon,15.7,,21/04/2024
62,Cravate,11.9,,12/04/2024
45,Pantalon,,17.23,31/03/2025
68,Lunettes de soleil,,79.65,invalid_date
78,Chaussures,6.0,,invalid_date
63,Pull,13.1,66.38,2023-11-16
76,Cravate,1.3,75.8,30/05/2024
82,Chemise,,85.21,08/01/2025
36,Chaussures,11.9,,2024-03-13
24,Chaussures,5.3,46.73,2024-08-21
82,Chemise,8.3,,invalid_date
26,Chemise,,,invalid_date
91,Lunettes de soleil,,,invalid_date
82,Robe,,54.53,invalid_date
98,Robe,,,05/12/2023
7,Lunettes de soleil,,,invalid_date
39,Robe,18.9,32.89,27/04/2025
49,Lunettes de soleil,,41.85,invalid_date
96,Robe,,60.54,invalid_date
46,Lunettes de soleil,,84.89,17/07/2024
51,Robe,10.8,,08/12/2023
47,Montre,,,invalid_date
72,Cravate,,,invalid_date
89,Pull,17.5,,27/05/2023
8,Pull,19.9,,30/06/2024
60,Chaussures,14.9,14.6,28/06/2024
23,Cravate,,,2023-05-27
76,Pull,,70.03,2024-10-11
72,Chemise,2.2,,2024-11-06
46,Chemise,13.9,,2024-01-22
85,Chaussures,19.2,,2024-02-27
9,Chaussures,,79.46,2023-09-19
97,Montre,,26.93,2024-10-09
19,Cravate,13.5,34.73,10/12/2023
46,Chaussures,,,invalid_date
49,Chaussures,,19.99,invalid_date
47,Montre,5.2,,08/09/2024
38,Pull,,,2023-12-22
78,Pantalon,,,invalid_date
39,Pull,,78.02,invalid_date
59,Chemise,,22.21,invalid_date
14,Lunettes de soleil,9.7,,2024-07-28
18,Pantalon,,,invalid_date
93,Chaussures,,89.47,26/07/2024
4,Robe,,45.3,invalid_date
80,Chemise,9.1,,2024-01-15
3,Cravate,,,invalid_date
64,Chemise,6.9,74.1,2024-11-19
87,Lunettes de soleil,9.4,95.29,06/09/2023
30,Chemise,,86.52,invalid_date
38,Chaussures,,64.7,22/08/2023
39,Pull,1.9,59.77,2024-12-22
32,Robe,,,19/01/2025
60,Chaussures,12.5,,24/09/2023
76,Chemise,,27.47,invalid_date
91,Cravate,13.3,,2024-06-19
11,Chemise,14.0,,08/02/2024
16,Pantalon,,23.24,invalid_date
60,Chaussures,,,2024-09-09
21,Pantalon,17.0,71.68,invalid_date
7,Montre,5.3,24.11,23/09/2023
73,Pantalon,,,26/09/2024
100,Montre,3.2,,04/02/2025
1,Montre,,86.54,19/02/2025
26,Chemise,,14.6,2023-09-11
17,Lunettes de soleil,15.1,60.44,2025-05-10
96,Robe,13.1,,invalid_date
52,Montre,15.5,31.4,12/12/2023
2,Cravate,,,invalid_date
9,Chaussures,,58.75,2023-07-23
10,Cravate,16.8,50.18,2023-06-20
97,Pull,2.9,35.27,2024-03-15
70,Robe,4.0,18.87,09/09/2024
31,Chaussures,1.6,71.66,invalid_date
50,Pantalon,,30.0,2023-12-30
69,Pantalon,,,invalid_date
2,Montre,,,17/02/2025
24,Chemise,,,invalid_date
92,Pantalon,,,2024-06-08
56,Cravate,,88.42,invalid_date
86,Pull,3.0,,2025-03-12
98,Pantalon,17.8,,04/02/2025
34,Pull,,,30/12/2023
44,Lunettes de soleil,16.6,,2023-10-20
31,Montre,9.5,,2025-01-19
55,Cravate,,,25/06/2024
100,Montre,11.3,,2024-11-14
59,Pantalon,,77.27,2024-09-10
94,Chaussures,,70.05,19/06/2023
39,Lunettes de soleil,17.8,54.48,invalid_date
28,Chemise,6.6,,22/05/2023
100,Pantalon,14.0,66.36,28/07/2023
24,Robe,10.7,,2023-12-22
54,Robe,,,invalid_date
73,Lunettes de soleil,,93.43,23/03/2024
71,Cravate,,,invalid_date
78,Cravate,8.6,72.11,27/06/2024
74,Chaussures,15.2,80.15,invalid_date
83,Chaussures,10.2,44.5,14/07/2023
9,Chemise,18.2,43.94,invalid_date
13,Pantalon,11.3,21.55,28/12/2023
62,Pantalon,10.9,17.88,24/02/2025
90,Lunettes de soleil,,,invalid_date
79,Robe,,,invalid_date
77,Chemise,7.0,19.58,2024-02-15
36,Lunettes de soleil,,42.04,invalid_date
80,Pantalon,19.9,,2024-09-03
81,Pull,8.7,,2024-05-09
13,Chaussures,,,2024-03-30
96,Lunettes de soleil,,64.79,10/12/2023
72,Pantalon,2.7,57.3,02/04/2024
68,Chaussures,14.3,78.72,12/08/2023
10,Lunettes de soleil,,26.97,2024-07-28
50,Cravate,16.2,47.94,2024-06-15
10,Montre,,34.1,2024-02-10
40,Chemise,5.6,,23/06/2024
67,Pull,,72.54,invalid_date
77,Pantalon,,99.93,invalid_date
81,Chaussures,,,2025-01-27
57,Robe,2.3,39.04,invalid_date
95,Robe,,90.82,invalid_date
24,Cravate,8.7,,2024-08-01
74,Robe,7.8,,26/11/2023
30,Pantalon,7.0,79.84,2024-12-30
99,Montre,,79.77,invalid_date
76,Lunettes de soleil,,,2024-11-01
81,Robe,18.4,60.62,invalid_date
14,Montre,10.2,39.58,12/06/2023
52,Pantalon,2.3,,2024-05-30
55,Montre,1.5,20.89,invalid_date
38,Chemise,14.4,37.51,invalid_date
22,Robe,2.8,82.97,09/11/2023
87,Cravate,4.5,,2024-10-28
13,Pantalon,,36.12,01/02/2025
98,Robe,4.0,,2024-01-22
97,Pull,,,invalid_date
12,Pantalon,,,29/05/2023
36,Chemise,,,26/02/2025
25,Pantalon,,,invalid_date
18,Robe,16.9,71.59,invalid_date
23,Lunettes de soleil,17.3,12.44,26/10/2024
50,Pull,12.7,77.44,2024-12-23
82,Chaussures,,,invalid_date
85,Lunettes de soleil,12.4,61.29,2024-07-25
69,Lunettes de soleil,,18.36,invalid_date
70,Cravate,12.6,85.22,20/02/2024
17,Robe,13.4,,15/04/2025
87,Chaussures,10.7,34.31,2024-08-09
39,Cravate,,,2023-10-10
95,Lunettes de soleil,,,13/05/2025
37,Chaussures,6.4,44.53,invalid_date
43,Pull,,28.38,invalid_date
45,Chaussures,,,invalid_date
2,Cravate,,35.5,26/11/2023
77,Pantalon,,46.44,14/12/2023
59,Pantalon,16.2,,16/11/2023
18,Montre,,,invalid_date
49,Lunettes de soleil,,,invalid_date
14,Montre,14.3,,invalid_date
7,Pantalon,,91.74,2023-09-20
98,Cravate,,,2023-08-12
44,Lunettes de soleil,,,2025-05-05
84,Pull,,94.93,18/10/2024
63,Robe,6.0,28.4,09/09/2024
79,Lunettes de soleil,,,04/01/2025
98,Chemise,,46.77,15/07/2024
44,Robe,,,2023-06-23
61,Chaussures,,21.19,2024-05-30
43,Chemise,19.6,,21/01/2024
96,Chaussures,,56.27,invalid_date
53,Cravate,,,invalid_date
7,Lunettes de soleil,,29.87,2024-08-10
99,Pantalon,17.2,,invalid_date
43,Pantalon,19.4,,invalid_date
65,Pull,,,22/06/2024
7,Cravate,,23.2,invalid_date
55,Cravate,,,24/12/2024
66,Lunettes de soleil,15.2,30.94,invalid_date
20,Cravate,,71.17,03/07/2024
92,Chemise,9.5,,14/04/2024
36,Pull,,,2024-05-27
50,Cravate,,58.44,invalid_date
79,Montre,,,invalid_date
35,Robe,,,2024-03-22
76,Pull,,,2024-11-05
97,Cravate,,,11/05/2024
4,Robe,17.6,,14/11/2024
60,Pull,,,2024-06-27
10,Pull,15.3,68.66,2024-01-22
80,Chemise,16.0,,invalid_date
5,Lunettes de soleil,,75.34,2024-10-26
96,Robe,,,invalid_date
85,Lunettes de soleil,,95.84,invalid_date
17,Lunettes de soleil,9.2,66.82,2024-02-26
34,Montre,1.5,16.31,09/12/2023
75,Pull,16.7,,21/07/2024
11,Pantalon,,,22/11/2023
52,Lunettes de soleil,,,2023-12-17
66,Lunettes de soleil,10.7,,invalid_date
75,Lunettes de soleil,,59.28,invalid_date
79,Chemise,15.1,,invalid_date
76,Pull,1.3,34.86,invalid_date
30,Cravate,1.1,61.68,26/12/2024
55,Robe,,,invalid_date
31,Lunettes de soleil,4.3,16.04,28/03/2024
9,Cravate,,,06/05/2024
40,Montre,17.5,59.66,07/08/2024
59,Pull,,,2023-08-31
1,Cravate,,35.38,invalid_date
87,Chaussures,18.4,,invalid_date
29,Pull,,,17/12/2023
39,Pantalon,4.9,92.68,invalid_date
87,Cravate,,56.27,21/04/2024
54,Pull,11.2,,invalid_date
22,Pantalon,,40.94,invalid_date
67,Robe,14.4,,15/12/2024
47,Pantalon,,78.21,2023-09-15
69,Cravate,18.9,,invalid_date
98,Pantalon,11.4,75.91,invalid_date
9,Robe,17.5,33.32,03/09/2023
21,Pantalon,,61.68,2025-04-14
76,Pantalon,,23.93,26/06/2024
12,Pantalon,,17.93,2024-07-09
43,Pull,7.9,,2024-01-22
5,Cravate,,,10/01/2024
69,Pantalon,13.8,,31/07/2024
79,Robe,,,invalid_date
91,Lunettes de soleil,,,2023-06-28
72,Chaussures,12.4,,08/11/2024
20,Chemise,8.9,94.14,2023-09-25
54,Pantalon,,,invalid_date
79,Pantalon,1.3,,2023-12-05
95,Pantalon,8.7,47.57,2025-03-03
88,Pantalon,,,2023-08-04
84,Lunettes de soleil,,95.91,invalid_date
25,Robe,10.4,77.12,26/02/2024
73,Cravate,,54.3,invalid_date
81,Montre,1.9,24.21,2024-07-28
83,Montre,,,invalid_date
17,Robe,,94.53,invalid_date
45,Pantalon,6.6,91.09,24/08/2023
87,Chemise,14.4,,2024-02-18
49,Chemise,6.5,25.62,03/09/2024
2,Lunettes de soleil,,,12/08/2024
52,Pull,1.8,33.15,invalid_date
65,Pull,,28.38,13/07/2024
43,Pull,9.2,,invalid_date
66,Montre,,41.28,2023-12-29
27,Lunettes de soleil,13.5,47.5,2024-01-29
76,Chemise,17.8,81.94,invalid_date
49,Chemise,,,invalid_date
97,Montre,18.1,77.83,2024-05-03
66,Chemise,4.9,,invalid_date
76,Pull,14.9,,30/12/2023
10,Pantalon,5.9,96.13,23/09/2024
57,Chaussures,,,26/03/2025
28,Chemise,,75.58,invalid_date
94,Lunettes de soleil,,,invalid_date
68,Lunettes de soleil,,44.2,invalid_date
22,Pull,15.7,88.54,invalid_date
22,Chemise,15.4,57.42,2024-08-08
48,Cravate,,,invalid_date
55,Montre,,,22/07/2023
42,Cravate,,,invalid_date
61,Pull,3.8,42.17,2023-11-15
62,Pull,,63.97,invalid_date
90,Montre,,96.88,invalid_date
9,Robe,,71.55,03/09/2024
57,Pull,15.5,,24/03/2024
33,Pull,,,2023-12-18
99,Pull,,37.96,invalid_date
52,Montre,,31.38,2025-03-22
73,Cravate,7.7,15.49,22/12/2024
25,Chemise,,61.8,2024-08-19
36,Chaussures,,78.34,07/04/2024
99,Chaussures,,,11/10/2023
84,Chemise,19.1,34.71,2025-03-15
39,Chemise,,,invalid_date
31,Pull,,,2023-11-20
45,Pull,,,2023-12-03
75,Chaussures,18.0,,16/11/2024
35,Lunettes de soleil,13.0,54.62,invalid_date
43,Cravate,,66.16,2023-11-01
77,Chaussures,,46.79,invalid_date
47,Chemise,4.2,,10/07/2023
93,Cravate,11.6,,03/04/2025
41,Chaussures,2.7,,20/07/2024
28,Pull,,,2023-07-02
58,Chemise,,17.4,invalid_date
65,Pantalon,,43.33,invalid_date
87,Robe,,64.36,10/08/2023
27,Pantalon,,65.79,invalid_date
98,Cravate,,,26/07/2023
57,Montre,,80.21,14/05/2025
3,Pull,,68.38,invalid_date
40,Cravate,,,2024-01-17
44,Lunettes de soleil,16.2,95.57,invalid_date
35,Chemise,10.3,36.86,30/04/2024
27,Pull,,21.25,invalid_date
7,Pantalon,,,04/07/2024
30,Robe,,31.64,invalid_date
34,Montre,,,invalid_date
44,Lunettes de soleil,5.8,,23/02/2024
13,Lunettes de soleil,,,2025-03-20
31,Chaussures,,41.46,invalid_date
96,Pull,,,invalid_date
13,Lunettes de soleil,8.6,,invalid_date
82,Pantalon,,25.09,invalid_date
95,Robe,,11.64,01/05/2024
52,Montre,13.0,,invalid_date
76,Montre,14.7,97.68,invalid_date
45,Pull,11.9,56.64,28/08/2024
37,Pull,,,2024-05-10
25,Lunettes de soleil,2.9,51.41,invalid_date
6,Pantalon,9.3,,invalid_date
83,Robe,,58.87,invalid_date
41,Pull,,91.35,2024-09-29
96,Pull,12.0,,17/01/2024
52,Cravate,7.7,,2025-04-26
48,Pull,,14.09,14/07/2024
17,Chaussures,11.1,34.31,2023-11-14
30,Pull,16.6,65.09,29/04/2024
25,Chemise,,,invalid_date
30,Lunettes de soleil,8.7,,09/12/2023
99,Pantalon,,56.81,2023-09-19
91,Chemise,,70.62,22/05/2023
100,Lunettes de soleil,17.0,45.08,invalid_date
23,Pull,,,invalid_date
34,Pantalon,,48.62,2023-09-04
17,Chaussures,19.2,16.8,20/05/2024
21,Lunettes de soleil,2.6,62.7,28/05/2023
80,Robe,,,invalid_date
81,Robe,,73.01,28/12/2024
88,Pull,6.3,19.84,invalid_date
69,Pull,,92.92,invalid_date
3,Pull,3.7,59.74,invalid_date
76,Cravate,,56.17,invalid_date
100,Robe,17.4,33.42,2023-11-17
4,Pantalon,6.0,,20/07/2024
8,Pantalon,,25.21,15/10/2023
2,Cravate,,,06/04/2025
60,Montre,1.9,,25/04/2024
14,Cravate,,,2024-03-23
62,Lunettes de soleil,13.4,67.29,2023-09-25
64,Chaussures,,,2024-12-14
65,Lunettes de soleil,16.5,14.02,23/02/2025
39,Pull,,,09/11/2023
14,Pantalon,,74.61,invalid_date
88,Chemise,,81.65,invalid_date
93,Montre,13.3,,invalid_date
15,Montre,14.0,,invalid_date
74,Pantalon,4.6,,2025-04-27
60,Robe,,93.0,invalid_date
32,Lunettes de soleil,,,2024-11-03
18,Chaussures,3.1,,06/10/2024
36,Chemise,3.7,,invalid_date
30,Robe,4.7,,16/12/2023
31,Pull,,,15/10/2023
74,Cravate,,20.99,invalid_date
11,Robe,1.9,23.55,2023-10-10
12,Pull,,60.96,2024-01-01
44,Montre,,,invalid_date
4,Cravate,,55.03,invalid_date
39,Pantalon,,10.43,16/11/2024
33,Cravate,,,07/06/2024
72,Robe,,,26/01/2024
60,Lunettes de soleil,17.3,44.9,17/09/2023
42,Montre,13.9,,2023-06-29
6,Cravate,,,invalid_date
93,Montre,,,27/12/2023
15,Chemise,,90.72,invalid_date
39,Montre,14.8,85.93,26/04/2024
50,Chemise,,24.6,28/05/2023
77,Pull,,,2023-11-18
14,Pantalon,,,02/06/2023
38,Pull,,,2024-06-08
22,Lunettes de soleil,14.0,,12/04/2024
88,Chemise,15.4,,invalid_date
49,Pull,15.1,,invalid_date
76,Chaussures,,16.09,16/05/2024
71,Montre,,,25/01/2025
77,Pull,9.9,,2023-06-15
49,Cravate,10.4,,2023-07-23
86,Pantalon,,,2024-12-24
17,Lunettes de soleil,4.3,46.62,14/12/2023
26,Chaussures,5.4,14.67,2025-01-13
79,Cravate,,,invalid_date
4,Lunettes de soleil,,73.69,10/10/2023
79,Pull,13.4,,16/04/2025
100,Chaussures,12.4,,2025-03-05
62,Chemise,,,13/03/2024
68,Pull,,,2025-02-23
14,Pantalon,19.3,,07/01/2025
40,Chaussures,11.1,,01/12/2023
98,Robe,,39.97,10/01/2025
72,Lunettes de soleil,,58.99,invalid_date
24,Chemise,5.3,25.19,2024-12-14
62,Chemise,18.1,,invalid_date
52,Lunettes de soleil,18.5,,invalid_date
68,Montre,,28.27,29/06/2024
21,Robe,,25.63,30/10/2023
86,Lunettes de soleil,6.9,48.44,2024-05-23
98,Chaussures,11.3,52.39,19/01/2024
11,Chemise,,38.1,2025-05-18
3,Chaussures,13.9,,21/09/2024
39,Pull,19.0,,invalid_date
18,Pantalon,,46.52,19/05/2025
41,Chemise,,,29/06/2024
36,Chaussures,16.7,,2023-08-24
62,Pull,6.6,,invalid_date
64,Chaussures,18.1,45.81,23/10/2023
7,Pantalon,,50.09,2024-02-25
18,Lunettes de soleil,,,invalid_date
91,Pantalon,,,2024-10-20
93,Pantalon,,,invalid_date
17,Chemise,,16.63,2024-09-24
16,Chaussures,,21.37,invalid_date
20,Montre,,61.78,28/01/2025
75,Pull,10.6,,18/08/2024
16,Pantalon,9.2,,2023-08-22
37,Chaussures,,,26/11/2023
90,Pantalon,,,invalid_date
60,Cravate,12.1,,invalid_date
11,Cravate,14.2,,invalid_date
58,Cravate,,,27/08/2024
22,Robe,,,05/03/2024
80,Montre,10.9,,30/07/2023
61,Pantalon,,,2023-12-01
67,Chemise,16.9,78.66,31/07/2023
69,Chemise,13.2,,2024-11-04
81,Chemise,,10.85,14/05/2025
90,Pull,,,2024-12-31
52,Lunettes de soleil,14.2,,invalid_date
20,Chemise,5.2,14.77,invalid_date
35,Chemise,,23.35,2023-09-18
91,Pantalon,15.3,,25/01/2025
9,Robe,,47.9,2023-08-13
82,Pantalon,10.9,92.66,2024-06-03
43,Robe,,24.72,invalid_date
98,Pull,,,03/10/2024
11,Pull,5.7,81.07,15/02/2024
99,Chaussures,,75.57,13/04/2025
42,Chemise,1.8,22.89,invalid_date
5,Chemise,,,07/06/2023
19,Montre,10.6,,10/03/2024
34,Chemise,,25.84,2024-02-24
52,Montre,12.4,,02/12/2023
35,Cravate,,,invalid_date
3,Robe,7.1,76.54,invalid_date
45,Chaussures,10.8,40.09,2024-04-25
66,Pantalon,17.9,,2024-01-05
36,Pull,5.7,14.54,05/06/2024
40,Pantalon,17.1,,04/08/2024
3,Pull,,24.16,2023-10-13
45,Chemise,7.2,45.98,2024-02-16
17,Pull,2.8,53.87,19/05/2024
46,Pull,,,invalid_date
90,Chemise,6.2,,29/08/2024
51,Robe,2.4,,2025-05-01
17,Pull,5.4,94.72,invalid_date
12,Cravate,,,invalid_date
96,Cravate,,,2023-09-19
79,Montre,,,16/02/2025
64,Pantalon,,48.9,2023-12-12
66,Chaussures,,,2024-03-02
96,Lunettes de soleil,3.5,,invalid_date
56,Cravate,7.0,88.66,17/06/2024
56,Pantalon,,,invalid_date
72,Lunettes de soleil,,,invalid_date
58,Montre,,27.09,invalid_date
55,Chemise,18.3,77.06,2025-03-17
6,Pantalon,,75.95,invalid_date
28,Chaussures,10.2,58.42,2023-11-23
36,Lunettes de soleil,,94.44,10/07/2023
66,Montre,,,13/07/2024
77,Chemise,19.9,,17/03/2024
52,Chaussures,8.2,57.16,02/07/2024
20,Montre,4.0,75.16,invalid_date
86,Robe,9.5,,23/07/2024
37,Chemise,9.9,75.44,invalid_date
29,Chemise,,,2023-12-27
83,Robe,,64.68,30/09/2024
60,Pantalon,,33.71,15/08/2023
49,Lunettes de soleil,9.5,,01/07/2024
13,Pantalon,,,invalid_date
78,Pull,16.6,99.72,2023-06-25
65,Chemise,,28.86,2025-05-19
93,Chemise,,48.57,2023-10-07
99,Montre,,81.51,invalid_date
26,Pantalon,,19.74,01/06/2024
14,Pull,,70.6,2023-10-17
19,Robe,13.6,,07/08/2024
42,Chemise,,36.62,invalid_date
96,Chemise,13.7,,14/10/2024
81,Montre,,,2024-06-05
51,Cravate,,32.39,invalid_date
8,Chemise,1.6,,2024-08-22
79,Robe,12.8,,invalid_date
92,Robe,,,03/09/2024
97,Lunettes de soleil,,,2024-11-29
67,Lunettes de soleil,,,invalid_date
52,Chemise,1.1,32.48,2025-05-06
37,Chemise,,50.64,2024-10-12
47,Pantalon,13.5,84.35,invalid_date
81,Chaussures,15.7,,23/07/2023
56,Chemise,14.5,86.48,invalid_date
17,Montre,,,invalid_date
79,Chemise,,,2024-02-26
42,Chaussures,,,19/05/2025
39,Chaussures,1.3,,invalid_date
72,Chaussures,,27.23,2025-02-18
60,Cravate,,43.03,2025-01-27
15,Chemise,,71.11,19/02/2025
16,Cravate,,10.58,2024-09-12
34,Montre,18.7,88.6,2024-07-05
75,Chaussures,,96.08,15/07/2023
93,Montre,8.8,36.05,2025-02-28
34,Pantalon,6.3,78.01,2023-07-21
72,Pantalon,,92.95,2024-06-28
41,Pantalon,9.5,,2023-08-08
65,Pull,,,07/07/2024
13,Robe,,57.39,2024-03-16
26,Pantalon,,,03/07/2024
41,Montre,3.4,,invalid_date
35,Chemise,,12.46,18/09/2024
34,Robe,,10.33,2023-10-07
